,county,date_number,Population,region,pop_dens,tranlevel
31417,Catawba,134,162841.0,Northern,400.2,High
31425,Cumberland,134,341793.0,Eastern,512.9,High
31410,Buncombe,134,271638.0,Western,410.4,High
31411,Burke,134,88398.0,Western,173.0,Substantial
31464,New Hanover,134,230423.0,Coastal,1174.0,Substantial
31444,Henderson,134,117429.0,Western,311.8,High
31470,Pender,134,62250.0,Coastal,69.1,Substantial
31435,Gaston,134,233387.0,Central,640.7,High
31598,Yadkin,135,36925.0,Northern,111.1,High
31579,Rowan,135,148565.0,Northern,287.1,High
31524,Craven,135,102568.0,Coastal,142.5,Substantial
31536,Gates,135,10324.0,Coastal,30.8,High
31549,Jackson,135,41919.0,Western,87.8,High
31592,Warren,135,18621.0,Eastern,43.4,High
31540,Guilford,135,545484.0,Northern,838.0,High
31580,Rutherford,135,63870.0,Western,114.0,High
31564,New Hanover,135,230423.0,Coastal,1174.0,Substantial
31554,Lincoln,135,88742.0,Central,293.4,High
31575,Randolph,135,143325.0,Northern,184.3,High
31597,Wilson,135,79078.0,Coastal,214.3,Substantial
31531,Durham,135,331347.0,Eastern,1133.7,Substantial
31512,Cabarrus,135,232873.0,Central,625.1,High
31502,Alleghany,135,11057.0,Northern,46.4,High
31530,Duplin,135,48249.0,Coastal,59.8,Substantial
31590,Vance,135,41665.0,Eastern,168.7,High
31560,Mitchell,135,14783.0,Western,67.4,High
31572,Person,135,39048.0,Eastern,99.7,High
31526,Currituck,135,29385.0,Coastal,107.3,High
31510,Buncombe,135,271638.0,Western,410.4,High
31528,Davidson,135,171752.0,Northern,305.4,High
31586,Swain,135,14046.0,Western,26.8,Moderate
31565,Northampton,135,16953.0,Eastern,32.6,Moderate
31506,Beaufort,135,44150.0,Coastal,53.6,High
31537,Graham,135,7935.0,Western,27.5,Moderate
31556,Madison,135,21146.0,Western,47.1,Substantial
31538,Granville,135,60720.0,Eastern,114.6,High
31518,Chatham,135,77095.0,Eastern,111.9,Substantial
31574,Polk,135,19461.0,Western,81.3,High
31535,Gaston,135,233387.0,Central,640.7,High
31588,Tyrrell,135,3315.0,Coastal,8.3,High
31504,Ashe,135,26506.0,Northern,62.3,High
31500,Alamance,135,175029.0,Northern,404.8,High
31513,Caldwell,135,81319.0,Northern,170.9,High
31517,Catawba,135,162841.0,Northern,400.2,High
31596,Wilkes,135,65151.0,Northern,87.5,High
31584,Stokes,135,44422.0,Northern,99.1,High
31562,Moore,135,102966.0,Eastern,142.9,Substantial
31507,Bertie,135,17302.0,Coastal,25.7,Substantial
31550,Johnston,135,224833.0,Coastal,272.7,High
31581,Sampson,135,58371.0,Coastal,62.4,Substantial
31527,Dare,135,37817.0,Coastal,96.3,High
31568,Pamlico,135,12215.0,Coastal,36.5,Moderate
31501,Alexander,135,36172.0,Northern,140.2,High
31593,Washington,135,10708.0,Coastal,31.8,Substantial
31534,Franklin,135,70655.0,Eastern,139.4,High
31587,Transylvania,135,32825.0,Western,87.2,Substantial
31557,Martin,135,21503.0,Coastal,48.3,High
31567,Orange,135,148331.0,Eastern,374.0,Substantial
31561,Montgomery,135,25485.0,Eastern,52.4,High
31570,Pender,135,62250.0,Coastal,69.1,High
31576,Richmond,135,43006.0,Eastern,90.7,High
31544,Henderson,135,117429.0,Western,311.8,High
31519,Cherokee,135,28738.0,Western,63.2,Substantial
31516,Caswell,135,22400.0,Eastern,53.5,Substantial
31546,Hoke,135,53783.0,Eastern,133.5,High
31523,Columbus,135,49795.0,Coastal,54.0,Substantial
31566,Onslow,135,207928.0,Coastal,268.4,High
31503,Anson,135,22028.0,Central,41.5,High
31542,Harnett,135,134986.0,Eastern,224.5,Substantial
31511,Burke,135,88398.0,Western,173.0,Substantial
31508,Bladen,135,29171.0,Coastal,33.8,Substantial
31532,Edgecombe,135,48604.0,Coastal,96.7,High
31525,Cumberland,135,341793.0,Eastern,512.9,High
31585,Surry,135,70573.0,Northern,134.0,High
31589,Union,135,244960.0,Central,376.6,High
31571,Perquimans,135,13049.0,Coastal,52.6,High
31578,Rockingham,135,90457.0,Northern,161.0,High
31520,Chowan,135,13646.0,Coastal,79.4,High
31563,Nash,135,96101.0,Coastal,175.7,Substantial
31553,Lenoir,135,54323.0,Coastal,138.1,High
31582,Scotland,135,33662.0,Eastern,107.1,Substantial
31573,Pitt,135,173536.0,Coastal,261.0,Substantial
31555,Macon,135,37041.0,Western,71.8,High
31599,Yancey,135,18320.0,Western,59.1,High
31577,Robeson,135,115899.0,Coastal,123.0,High
31505,Avery,135,17347.0,Western,72.0,High
31514,Camden,135,10537.0,Coastal,43.1,High
31509,Brunswick,135,144821.0,Coastal,160.8,Substantial
31583,Stanly,135,62143.0,Central,158.2,High
31547,Hyde,135,4595.0,Coastal,7.5,High
31522,Cleveland,135,99332.0,Western,214.4,High
31533,Forsyth,135,387703.0,Northern,938.1,High
31551,Jones,135,9076.0,Coastal,19.5,Moderate
31548,Iredell,135,192986.0,Northern,325.0,High
31529,Davie,135,43127.0,Northern,162.0,High
31545,Hertford,135,20374.0,Coastal,61.0,Moderate
31591,Wake,135,1154170.0,Eastern,1353.3,High
31521,Clay,135,11238.0,Western,51.6,High
31541,Halifax,135,47859.0,Coastal,67.2,Substantial
31552,Lee,135,64360.0,Eastern,248.1,Substantial
31559,Mecklenburg,135,1128426.0,Central,2130.4,Substantial
31558,McDowell,135,44151.0,Western,101.3,Substantial
31569,Pasquotank,135,40966.0,Coastal,178.8,High
31515,Carteret,135,69039.0,Coastal,133.3,High
31595,Wayne,135,115895.0,Coastal,211.8,High
31543,Haywood,135,62831.0,Western,112.2,High
31594,Watauga,135,54804.0,Northern,173.1,High
31539,Greene,135,19978.0,Coastal,76.7,Moderate
31639,Greene,136,19978.0,Coastal,76.7,Moderate
31629,Davie,136,43127.0,Northern,162.0,High
31665,Northampton,136,16953.0,Eastern,32.6,Moderate
31635,Gaston,136,233387.0,Central,640.7,High
31603,Anson,136,22028.0,Central,41.5,High
31688,Tyrrell,136,3315.0,Coastal,8.3,High
31616,Caswell,136,22400.0,Eastern,53.5,Substantial
31667,Orange,136,148331.0,Eastern,374.0,Substantial
31628,Davidson,136,171752.0,Northern,305.4,High
31689,Union,136,244960.0,Central,376.6,High
31631,Durham,136,331347.0,Eastern,1133.7,Substantial
31692,Warren,136,18621.0,Eastern,43.4,High
31605,Avery,136,17347.0,Western,72.0,High
31698,Yadkin,136,36925.0,Northern,111.1,High
31618,Chatham,136,77095.0,Eastern,111.9,Substantial
31669,Pasquotank,136,40966.0,Coastal,178.8,High
31645,Hertford,136,20374.0,Coastal,61.0,Moderate
31643,Haywood,136,62831.0,Western,112.2,High
31659,Mecklenburg,136,1128426.0,Central,2130.4,Substantial
31641,Halifax,136,47859.0,Coastal,67.2,Substantial
31691,Wake,136,1154170.0,Eastern,1353.3,High
31690,Vance,136,41665.0,Eastern,168.7,High
31602,Alleghany,136,11057.0,Northern,46.4,High
31604,Ashe,136,26506.0,Northern,62.3,High
31668,Pamlico,136,12215.0,Coastal,36.5,Moderate
31693,Washington,136,10708.0,Coastal,31.8,Substantial
31699,Yancey,136,18320.0,Western,59.1,High
31644,Henderson,136,117429.0,Western,311.8,High
31687,Transylvania,136,32825.0,Western,87.2,Substantial
31646,Hoke,136,53783.0,Eastern,133.5,High
31666,Onslow,136,207928.0,Coastal,268.4,High
31630,Duplin,136,48249.0,Coastal,59.8,Substantial
31642,Harnett,136,134986.0,Eastern,224.5,Substantial
31674,Polk,136,19461.0,Western,81.3,High
31694,Watauga,136,54804.0,Northern,173.1,High
31640,Guilford,136,545484.0,Northern,838.0,High
31621,Clay,136,11238.0,Western,51.6,High
31683,Stanly,136,62143.0,Central,158.2,High
31650,Johnston,136,224833.0,Coastal,272.7,High
31622,Cleveland,136,99332.0,Western,214.4,High
31619,Cherokee,136,28738.0,Western,63.2,Substantial
31675,Randolph,136,143325.0,Northern,184.3,High
31647,Hyde,136,4595.0,Coastal,7.5,High
31670,Pender,136,62250.0,Coastal,69.1,High
31661,Montgomery,136,25485.0,Eastern,52.4,High
31614,Camden,136,10537.0,Coastal,43.1,High
31617,Catawba,136,162841.0,Northern,400.2,High
31608,Bladen,136,29171.0,Coastal,33.8,Substantial
31623,Columbus,136,49795.0,Coastal,54.0,Substantial
31638,Granville,136,60720.0,Eastern,114.6,High
31637,Graham,136,7935.0,Western,27.5,Moderate
31653,Lenoir,136,54323.0,Coastal,138.1,High
31680,Rutherford,136,63870.0,Western,114.0,High
31613,Caldwell,136,81319.0,Northern,170.9,High
31655,Macon,136,37041.0,Western,71.8,High
31684,Stokes,136,44422.0,Northern,99.1,High
31634,Franklin,136,70655.0,Eastern,139.4,High
31649,Jackson,136,41919.0,Western,87.8,High
31610,Buncombe,136,271638.0,Western,410.4,High
31627,Dare,136,37817.0,Coastal,96.3,High
31660,Mitchell,136,14783.0,Western,67.4,High
31636,Gates,136,10324.0,Coastal,30.8,High
31656,Madison,136,21146.0,Western,47.1,Substantial
31676,Richmond,136,43006.0,Eastern,90.7,High
31696,Wilkes,136,65151.0,Northern,87.5,High
31612,Cabarrus,136,232873.0,Central,625.1,High
31615,Carteret,136,69039.0,Coastal,133.3,High
31685,Surry,136,70573.0,Northern,134.0,High
31626,Currituck,136,29385.0,Coastal,107.3,High
31678,Rockingham,136,90457.0,Northern,161.0,High
31695,Wayne,136,115895.0,Coastal,211.8,High
31609,Brunswick,136,144821.0,Coastal,160.8,Substantial
31624,Craven,136,102568.0,Coastal,142.5,Substantial
31606,Beaufort,136,44150.0,Coastal,53.6,High
31686,Swain,136,14046.0,Western,26.8,Moderate
31657,Martin,136,21503.0,Coastal,48.3,High
31601,Alexander,136,36172.0,Northern,140.2,High
31632,Edgecombe,136,48604.0,Coastal,96.7,High
31651,Jones,136,9076.0,Coastal,19.5,Moderate
31633,Forsyth,136,387703.0,Northern,938.1,High
31658,McDowell,136,44151.0,Western,101.3,Substantial
31663,Nash,136,96101.0,Coastal,175.7,Substantial
31677,Robeson,136,115899.0,Coastal,123.0,High
31697,Wilson,136,79078.0,Coastal,214.3,Substantial
31682,Scotland,136,33662.0,Eastern,107.1,Substantial
31611,Burke,136,88398.0,Western,173.0,Substantial
31654,Lincoln,136,88742.0,Central,293.4,High
31664,New Hanover,136,230423.0,Coastal,1174.0,Substantial
31672,Person,136,39048.0,Eastern,99.7,High
31607,Bertie,136,17302.0,Coastal,25.7,Substantial
31620,Chowan,136,13646.0,Coastal,79.4,High
31671,Perquimans,136,13049.0,Coastal,52.6,High
31681,Sampson,136,58371.0,Coastal,62.4,Substantial
31652,Lee,136,64360.0,Eastern,248.1,Substantial
31662,Moore,136,102966.0,Eastern,142.9,Substantial
31679,Rowan,136,148565.0,Northern,287.1,High
31625,Cumberland,136,341793.0,Eastern,512.9,High
31648,Iredell,136,192986.0,Northern,325.0,High
31673,Pitt,136,173536.0,Coastal,261.0,Substantial
31600,Alamance,136,175029.0,Northern,404.8,High
31754,Lincoln,137,88742.0,Central,293.4,High
31748,Iredell,137,192986.0,Northern,325.0,High
31710,Buncombe,137,271638.0,Western,410.4,High
31718,Chatham,137,77095.0,Eastern,111.9,Substantial
31738,Granville,137,60720.0,Eastern,114.6,High
31774,Polk,137,19461.0,Western,81.3,High
31732,Edgecombe,137,48604.0,Coastal,96.7,High
31794,Watauga,137,54804.0,Northern,173.1,High
31765,Northampton,137,16953.0,Eastern,32.6,Moderate
31730,Duplin,137,48249.0,Coastal,59.8,Substantial
31759,Mecklenburg,137,1128426.0,Central,2130.4,Substantial
31770,Pender,137,62250.0,Coastal,69.1,High
31735,Gaston,137,233387.0,Central,640.7,High
31722,Cleveland,137,99332.0,Western,214.4,High
31731,Durham,137,331347.0,Eastern,1133.7,Substantial
31772,Person,137,39048.0,Eastern,99.7,High
31707,Bertie,137,17302.0,Coastal,25.7,Substantial
31737,Graham,137,7935.0,Western,27.5,Moderate
31779,Rowan,137,148565.0,Northern,287.1,High
31797,Wilson,137,79078.0,Coastal,214.3,Substantial
31757,Martin,137,21503.0,Coastal,48.3,High
31745,Hertford,137,20374.0,Coastal,61.0,Moderate
31706,Beaufort,137,44150.0,Coastal,53.6,High
31784,Stokes,137,44422.0,Northern,99.1,High
31752,Lee,137,64360.0,Eastern,248.1,Substantial
31781,Sampson,137,58371.0,Coastal,62.4,Substantial
31729,Davie,137,43127.0,Northern,162.0,High
31768,Pamlico,137,12215.0,Coastal,36.5,Moderate
31782,Scotland,137,33662.0,Eastern,107.1,Substantial
31792,Warren,137,18621.0,Eastern,43.4,High
31739,Greene,137,19978.0,Coastal,76.7,Moderate
31758,McDowell,137,44151.0,Western,101.3,Substantial
31743,Haywood,137,62831.0,Western,112.2,High
31751,Jones,137,9076.0,Coastal,19.5,Moderate
31701,Alexander,137,36172.0,Northern,140.2,High
31733,Forsyth,137,387703.0,Northern,938.1,High
31762,Moore,137,102966.0,Eastern,142.9,Substantial
31773,Pitt,137,173536.0,Coastal,261.0,Substantial
31744,Henderson,137,117429.0,Western,311.8,High
31789,Union,137,244960.0,Central,376.6,High
31771,Perquimans,137,13049.0,Coastal,52.6,High
31725,Cumberland,137,341793.0,Eastern,512.9,High
31716,Caswell,137,22400.0,Eastern,53.5,Substantial
31795,Wayne,137,115895.0,Coastal,211.8,High
31709,Brunswick,137,144821.0,Coastal,160.8,Substantial
31736,Gates,137,10324.0,Coastal,30.8,High
31704,Ashe,137,26506.0,Northern,62.3,High
31749,Jackson,137,41919.0,Western,87.8,High
31788,Tyrrell,137,3315.0,Coastal,8.3,High
31702,Alleghany,137,11057.0,Northern,46.4,High
31760,Mitchell,137,14783.0,Western,67.4,High
31776,Richmond,137,43006.0,Eastern,90.7,High
31790,Vance,137,41665.0,Eastern,168.7,High
31756,Madison,137,21146.0,Western,47.1,Substantial
31767,Orange,137,148331.0,Eastern,374.0,Substantial
31740,Guilford,137,545484.0,Northern,838.0,High
31713,Caldwell,137,81319.0,Northern,170.9,High
31705,Avery,137,17347.0,Western,72.0,High
31780,Rutherford,137,63870.0,Western,114.0,High
31783,Stanly,137,62143.0,Central,158.2,High
31750,Johnston,137,224833.0,Coastal,272.7,High
31719,Cherokee,137,28738.0,Western,63.2,Substantial
31753,Lenoir,137,54323.0,Coastal,138.1,High
31714,Camden,137,10537.0,Coastal,43.1,High
31708,Bladen,137,29171.0,Coastal,33.8,Substantial
31724,Craven,137,102568.0,Coastal,142.5,Substantial
31726,Currituck,137,29385.0,Coastal,107.3,High
31798,Yadkin,137,36925.0,Northern,111.1,High
31785,Surry,137,70573.0,Northern,134.0,High
31720,Chowan,137,13646.0,Coastal,79.4,High
31799,Yancey,137,18320.0,Western,59.1,High
31717,Catawba,137,162841.0,Northern,400.2,High
31786,Swain,137,14046.0,Western,26.8,Moderate
31728,Davidson,137,171752.0,Northern,305.4,High
31775,Randolph,137,143325.0,Northern,184.3,High
31755,Macon,137,37041.0,Western,71.8,High
31769,Pasquotank,137,40966.0,Coastal,178.8,High
31723,Columbus,137,49795.0,Coastal,54.0,Substantial
31746,Hoke,137,53783.0,Eastern,133.5,High
31742,Harnett,137,134986.0,Eastern,224.5,Substantial
31721,Clay,137,11238.0,Western,51.6,High
31796,Wilkes,137,65151.0,Northern,87.5,High
31778,Rockingham,137,90457.0,Northern,161.0,High
31715,Carteret,137,69039.0,Coastal,133.3,High
31741,Halifax,137,47859.0,Coastal,67.2,Substantial
31712,Cabarrus,137,232873.0,Central,625.1,High
31727,Dare,137,37817.0,Coastal,96.3,High
31787,Transylvania,137,32825.0,Western,87.2,Substantial
31734,Franklin,137,70655.0,Eastern,139.4,High
31747,Hyde,137,4595.0,Coastal,7.5,High
31764,New Hanover,137,230423.0,Coastal,1174.0,Substantial
31761,Montgomery,137,25485.0,Eastern,52.4,High
31791,Wake,137,1154170.0,Eastern,1353.3,High
31763,Nash,137,96101.0,Coastal,175.7,Substantial
31703,Anson,137,22028.0,Central,41.5,High
31700,Alamance,137,175029.0,Northern,404.8,High
31793,Washington,137,10708.0,Coastal,31.8,Substantial
31777,Robeson,137,115899.0,Coastal,123.0,High
31711,Burke,137,88398.0,Western,173.0,Substantial
31766,Onslow,137,207928.0,Coastal,268.4,High
31825,Cumberland,138,341793.0,Eastern,512.9,High
31844,Henderson,138,117429.0,Western,311.8,High
31871,Perquimans,138,13049.0,Coastal,52.6,High
31812,Cabarrus,138,232873.0,Central,625.1,High
31875,Randolph,138,143325.0,Northern,184.3,High
31867,Orange,138,148331.0,Eastern,374.0,Substantial
31883,Stanly,138,62143.0,Central,158.2,High
31842,Harnett,138,134986.0,Eastern,224.5,Substantial
31850,Johnston,138,224833.0,Coastal,272.7,High
31880,Rutherford,138,63870.0,Western,114.0,High
31805,Avery,138,17347.0,Western,72.0,High
31876,Richmond,138,43006.0,Eastern,90.7,Substantial
31840,Guilford,138,545484.0,Northern,838.0,High
31874,Polk,138,19461.0,Western,81.3,High
31857,Martin,138,21503.0,Coastal,48.3,High
31806,Beaufort,138,44150.0,Coastal,53.6,High
31804,Ashe,138,26506.0,Northern,62.3,High
31834,Franklin,138,70655.0,Eastern,139.4,High
31849,Jackson,138,41919.0,Western,87.8,Substantial
31888,Tyrrell,138,3315.0,Coastal,8.3,High
31815,Carteret,138,69039.0,Coastal,133.3,High
31802,Alleghany,138,11057.0,Northern,46.4,High
31827,Dare,138,37817.0,Coastal,96.3,High
31890,Vance,138,41665.0,Eastern,168.7,High
31878,Rockingham,138,90457.0,Northern,161.0,High
31889,Union,138,244960.0,Central,376.6,High
31856,Madison,138,21146.0,Western,47.1,High
31826,Currituck,138,29385.0,Coastal,107.3,High
31811,Burke,138,88398.0,Western,173.0,Substantial
31847,Hyde,138,4595.0,Coastal,7.5,High
31833,Forsyth,138,387703.0,Northern,938.1,High
31819,Cherokee,138,28738.0,Western,63.2,High
31839,Greene,138,19978.0,Coastal,76.7,Substantial
31858,McDowell,138,44151.0,Western,101.3,High
31892,Warren,138,18621.0,Eastern,43.4,Substantial
31864,New Hanover,138,230423.0,Coastal,1174.0,Substantial
31882,Scotland,138,33662.0,Eastern,107.1,High
31868,Pamlico,138,12215.0,Coastal,36.5,Low
31820,Chowan,138,13646.0,Coastal,79.4,High
31829,Davie,138,43127.0,Northern,162.0,High
31893,Washington,138,10708.0,Coastal,31.8,High
31881,Sampson,138,58371.0,Coastal,62.4,Substantial
31817,Catawba,138,162841.0,Northern,400.2,High
31869,Pasquotank,138,40966.0,Coastal,178.8,High
31851,Jones,138,9076.0,Coastal,19.5,Substantial
31852,Lee,138,64360.0,Eastern,248.1,Substantial
31843,Haywood,138,62831.0,Western,112.2,High
31886,Swain,138,14046.0,Western,26.8,Moderate
31816,Caswell,138,22400.0,Eastern,53.5,High
31899,Yancey,138,18320.0,Western,59.1,High
31895,Wayne,138,115895.0,Coastal,211.8,High
31891,Wake,138,1154170.0,Eastern,1353.3,High
31828,Davidson,138,171752.0,Northern,305.4,High
31809,Brunswick,138,144821.0,Coastal,160.8,High
31801,Alexander,138,36172.0,Northern,140.2,High
31836,Gates,138,10324.0,Coastal,30.8,Substantial
31808,Bladen,138,29171.0,Coastal,33.8,Substantial
31873,Pitt,138,173536.0,Coastal,261.0,Substantial
31803,Anson,138,22028.0,Central,41.5,High
31814,Camden,138,10537.0,Coastal,43.1,Substantial
31823,Columbus,138,49795.0,Coastal,54.0,Substantial
31862,Moore,138,102966.0,Eastern,142.9,Substantial
31853,Lenoir,138,54323.0,Coastal,138.1,Substantial
31813,Caldwell,138,81319.0,Northern,170.9,High
31845,Hertford,138,20374.0,Coastal,61.0,Moderate
31800,Alamance,138,175029.0,Northern,404.8,High
31818,Chatham,138,77095.0,Eastern,111.9,Substantial
31831,Durham,138,331347.0,Eastern,1133.7,Substantial
31846,Hoke,138,53783.0,Eastern,133.5,High
31832,Edgecombe,138,48604.0,Coastal,96.7,Substantial
31810,Buncombe,138,271638.0,Western,410.4,High
31896,Wilkes,138,65151.0,Northern,87.5,High
31860,Mitchell,138,14783.0,Western,67.4,High
31879,Rowan,138,148565.0,Northern,287.1,High
31872,Person,138,39048.0,Eastern,99.7,Substantial
31898,Yadkin,138,36925.0,Northern,111.1,High
31863,Nash,138,96101.0,Coastal,175.7,Substantial
31838,Granville,138,60720.0,Eastern,114.6,High
31894,Watauga,138,54804.0,Northern,173.1,High
31821,Clay,138,11238.0,Western,51.6,High
31807,Bertie,138,17302.0,Coastal,25.7,Substantial
31865,Northampton,138,16953.0,Eastern,32.6,Moderate
31877,Robeson,138,115899.0,Coastal,123.0,Substantial
31859,Mecklenburg,138,1128426.0,Central,2130.4,High
31897,Wilson,138,79078.0,Coastal,214.3,Substantial
31866,Onslow,138,207928.0,Coastal,268.4,Substantial
31841,Halifax,138,47859.0,Coastal,67.2,Substantial
31830,Duplin,138,48249.0,Coastal,59.8,Substantial
31885,Surry,138,70573.0,Northern,134.0,High
31822,Cleveland,138,99332.0,Western,214.4,High
31824,Craven,138,102568.0,Coastal,142.5,Moderate
31887,Transylvania,138,32825.0,Western,87.2,Substantial
31848,Iredell,138,192986.0,Northern,325.0,High
31884,Stokes,138,44422.0,Northern,99.1,High
31854,Lincoln,138,88742.0,Central,293.4,High
31835,Gaston,138,233387.0,Central,640.7,High
31837,Graham,138,7935.0,Western,27.5,Substantial
31861,Montgomery,138,25485.0,Eastern,52.4,High
31870,Pender,138,62250.0,Coastal,69.1,High
31855,Macon,138,37041.0,Western,71.8,High
31986,Swain,139,14046.0,Western,26.8,Moderate
31943,Haywood,139,62831.0,Western,112.2,High
31968,Pamlico,139,12215.0,Coastal,36.5,Low
31976,Richmond,139,43006.0,Eastern,90.7,Substantial
31907,Bertie,139,17302.0,Coastal,25.7,Substantial
31966,Onslow,139,207928.0,Coastal,268.4,Moderate
31929,Davie,139,43127.0,Northern,162.0,High
31979,Rowan,139,148565.0,Northern,287.1,High
31945,Hertford,139,20374.0,Coastal,61.0,Moderate
31977,Robeson,139,115899.0,Coastal,123.0,Substantial
31995,Wayne,139,115895.0,Coastal,211.8,High
31952,Lee,139,64360.0,Eastern,248.1,Substantial
31946,Hoke,139,53783.0,Eastern,133.5,High
31936,Gates,139,10324.0,Coastal,30.8,Substantial
31917,Catawba,139,162841.0,Northern,400.2,High
31981,Sampson,139,58371.0,Coastal,62.4,Substantial
31999,Yancey,139,18320.0,Western,59.1,High
